customer_id,customer_name,gender,birthDate,Region,email
944,LEqkJq,False,1989-05-25,South,adDhv@example.com
945,OqfMTt,True,1991-04-20,South,cyBMf@example.com
946,lyzUhW,False,1993-06-09,East,ZCLll@example.com
947,xuhLGY,False,1982-11-22,West,tbaEg@example.com
948,kgJdhS,True,1992-09-12,North,oExkr@example.com
949,xirUFP,False,1995-07-24,South,mgPPB@example.com
950,HFiYSe,False,1998-04-08,West,GNcJC@example.com
951,SzZERo,False,1995-05-11,East,IKaRQ@example.com
952,LMmrEU,True,1991-07-08,South,lvreE@example.com
953,EhDaYc,False,1989-10-26,North,Wowss@example.com
954,yNbByP,True,1992-08-12,South,xKbfG@example.com
955,QxmDaM,True,1993-08-14,West,boiiM@example.com
956,XgpHey,False,1984-02-16,North,Mkkgx@example.com
957,pKSMbx,False,1992-10-28,East,IlggV@example.com
958,OTvPty,True,1995-08-17,West,kGTpJ@example.com
959,GSdUrb,False,1997-09-24,South,idUya@example.com
960,woXCPO,True,1991-04-20,East,tBJUf@example.com
961,eTMcXJ,True,1991-10-11,East,Nlhfl@example.com
962,UftGtj,False,1999-02-13,East,QnBCJ@example.com
963,DdKkZm,False,1995-11-20,West,XWUVZ@example.com
964,fyWEXk,True,1982-09-02,West,UiZBD@example.com
965,MlsnJo,True,1981-01-08,East,XwFPo@example.com
966,drzBgK,True,1986-07-18,East,nlMOb@example.com
967,JBpGPX,False,1983-04-28,South,vtBWT@example.com
968,QWdUxe,True,1982-12-25,North,fKUlK@example.com
969,UoXfoK,False,1997-09-24,East,XfyVE@example.com
970,zTBGpY,False,1985-08-01,North,MhACm@example.com
971,CgsxHp,True,1982-08-09,West,gVAFT@example.com
972,dTmXHv,True,1987-10-17,West,mCrBn@example.com
973,rHqEKR,False,1988-04-11,East,rhjwS@example.com
974,xpgPin,False,1995-10-28,East,kPlHA@example.com
975,zYOcsx,False,1996-03-12,North,GdLCM@example.com
976,iWLoYR,True,1993-09-18,North,qioSb@example.com
977,KIhmcq,True,1981-04-14,West,NOOJS@example.com
978,gnjDbq,True,1980-03-26,South,LeiMH@example.com
979,rtCipV,False,1996-05-20,West,eJzPw@example.com
980,vzhxqa,False,1985-09-28,South,UHcGY@example.com
981,MYrKyp,True,1994-09-28,East,bhstf@example.com
982,XYDhDV,False,1996-03-16,South,VHNne@example.com
983,wJMUhC,False,1988-07-26,East,QFDyz@example.com
984,quRxec,True,1999-07-07,West,VdjNA@example.com
985,HElWob,True,1993-07-21,East,OqyAy@example.com
986,BxIeAk,False,1998-04-27,North,ccIUt@example.com
987,qFXVsh,False,1987-04-10,East,HeLoh@example.com
988,SttosY,False,1993-01-16,North,tgvPA@example.com
989,TeLxZP,True,1999-04-01,West,Ztcqi@example.com
990,pPYwUh,False,1990-01-02,North,DLCcy@example.com
991,EekyTZ,True,1996-04-15,South,vmFFx@example.com
992,dXNevV,True,1983-04-30,East,sZOOX@example.com
993,vCKNhj,False,1991-02-14,North,SBgdP@example.com
994,tCcQRp,True,1984-02-24,North,WSnBU@example.com
995,DybanX,False,1992-10-10,West,VMnMY@example.com
996,RyHUvz,False,1984-01-17,East,HCyTm@example.com
997,JmgoZd,True,1980-06-21,North,kLjHu@example.com
998,MEDTGy,True,1999-11-08,West,mIhuJ@example.com
999,KgADRi,False,1988-11-03,East,LBHIp@example.com
1000,dqThio,False,1984-03-18,North,pbTNg@example.com
